player.name,team.name,label,stoppedProgressCount,recoveredPossessionCount,totalDuels,stoppedProgressPercentage,recoveredPossessionPercentage
M. Henriksen,Lyngby U19,"Randers U19 - Lyngby U19, 0 - 2",2,0,3,66.66666666666666,0.0
M. Heyde,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0",1,0,3,33.33333333333333,0.0
M. Holt,AaB U19,"Nordsjælland U19 - AaB U19, 2 - 0",3,1,7,42.857142857142854,14.285714285714285
M. Holt,AaB U19,"Vejle U19 - AaB U19, 1 - 1",10,4,14,71.42857142857143,28.57142857142857
M. Jalloh,Brøndby U19,"Brøndby U19 - OB U19, 2 - 4",False,False,1,0.0,0.0
M. Jensen,AaB U19,"AaB U19 - Randers U19, 0 - 3",4,2,6,66.66666666666666,33.33333333333333
M. Jensen,AaB U19,"Nordsjælland U19 - AaB U19, 2 - 0",2,0,4,50.0,0.0
M. Jensen,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0",8,5,11,72.72727272727273,45.45454545454545
M. Jensen,Brøndby U19,"Brøndby U19 - OB U19, 2 - 4",4,1,6,66.66666666666666,16.666666666666664
M. Jensen,Brøndby U19,"Brøndby U19 - Silkeborg U19, 2 - 3",5,2,5,100.0,40.0
M. Jensen,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",3,0,6,50.0,0.0
M. Kaarsbo,Lyngby U19,"Lyngby U19 - Esbjerg U19, 1 - 1 (P)",5,1,8,62.5,12.5
M. Kaarsbo,Lyngby U19,"Randers U19 - Lyngby U19, 0 - 2",5,2,6,83.33333333333334,33.33333333333333
M. Kjølby,AaB U19,"AaB U19 - Randers U19, 0 - 3",5,1,5,100.0,20.0
M. Kjølby,AaB U19,"Nordsjælland U19 - AaB U19, 2 - 0",3,2,5,60.0,40.0
M. Kjølby,AaB U19,"Vejle U19 - AaB U19, 1 - 1",1,0,3,33.33333333333333,0.0
M. Konradsen,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0",8,6,10,80.0,60.0
M. Konradsen,Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",5,4,12,41.66666666666667,33.33333333333333
M. Konradsen,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",4,1,4,100.0,25.0
M. Kruse,Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",6,2,9,66.66666666666666,22.22222222222222
M. Kruse,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",3,1,3,100.0,33.33333333333333
M. Kruse,Esbjerg U19,"Lyngby U19 - Esbjerg U19, 1 - 1 (P)",6,2,9,66.66666666666666,22.22222222222222
M. Larsen,OB U19,"OB U19 - Vejle U19, 4 - 0",2,1,2,100.0,50.0
M. Larsson,Randers U19,"AaB U19 - Randers U19, 0 - 3",7,2,9,77.77777777777779,22.22222222222222
M. Larsson,Randers U19,"Randers U19 - Lyngby U19, 0 - 2",2,0,5,40.0,0.0
M. Larsson,Randers U19,"Randers U19 - SønderjyskE U19, 0 - 2",True,False,1,100.0,0.0
M. McCoy,OB U19,"Brøndby U19 - OB U19, 2 - 4",4,2,6,66.66666666666666,33.33333333333333
M. McCoy,OB U19,"OB U19 - Vejle U19, 4 - 0",4,3,5,80.0,60.0
M. McCoy,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",7,5,9,77.77777777777779,55.55555555555556
M. Micha Jacobsen,Silkeborg U19,"Brøndby U19 - Silkeborg U19, 2 - 3",3,3,7,42.857142857142854,42.857142857142854
M. Micha Jacobsen,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",3,1,5,60.0,20.0
M. Micha Jacobsen,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",False,False,1,0.0,0.0
M. Ottesen,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",3,1,5,60.0,20.0
M. Ottesen,SønderjyskE U19,"Randers U19 - SønderjyskE U19, 0 - 2",3,1,3,100.0,33.33333333333333
M. Ottesen,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3",5,0,6,83.33333333333334,0.0
M. Pimpong,Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",2,1,2,100.0,50.0
M. Pimpong,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",2,1,3,66.66666666666666,33.33333333333333
M. Ritter,AaB U19,"AaB U19 - Randers U19, 0 - 3",3,2,5,60.0,40.0
M. Ritter,AaB U19,"Vejle U19 - AaB U19, 1 - 1",2,0,3,66.66666666666666,0.0
M. Ryberg,Silkeborg U19,"Brøndby U19 - Silkeborg U19, 2 - 3",5,2,6,83.33333333333334,33.33333333333333
M. Ryberg,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",6,1,8,75.0,12.5
M. Ryberg,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",3,2,5,60.0,40.0
M. Salah,Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",2,0,4,50.0,0.0
M. Salah,Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",1,0,2,50.0,0.0
M. Salah,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",5,0,5,100.0,0.0
M. Samson,AaB U19,"AaB U19 - Randers U19, 0 - 3",5,2,7,71.42857142857143,28.57142857142857
M. Samson,AaB U19,"Nordsjælland U19 - AaB U19, 2 - 0",2,1,5,40.0,20.0
M. Samson,AaB U19,"Vejle U19 - AaB U19, 1 - 1",2,2,3,66.66666666666666,66.66666666666666
M. Seim-Monsen,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0",1,0,4,25.0,0.0
M. Simonsen,Randers U19,"Randers U19 - SønderjyskE U19, 0 - 2",False,False,1,0.0,0.0
M. Steffensen,AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",1,1,2,50.0,50.0
M. Steffensen,AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",8,3,9,88.88888888888889,33.33333333333333
M. Svane,Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",3,2,4,75.0,50.0
M. Svane,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",4,2,5,80.0,40.0
M. Svane,Esbjerg U19,"Lyngby U19 - Esbjerg U19, 1 - 1 (P)",8,0,10,80.0,0.0
M. Søfeldt Nielsen,OB U19,"OB U19 - Vejle U19, 4 - 0",2,0,2,100.0,0.0
M. Søfeldt Nielsen,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",False,False,1,0.0,0.0
M. Søgaard Hansen,Silkeborg U19,"Brøndby U19 - Silkeborg U19, 2 - 3",2,0,2,100.0,0.0
M. Søgaard Hansen,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",3,1,3,100.0,33.33333333333333
M. Udengaard,Vejle U19,"OB U19 - Vejle U19, 4 - 0",1,0,2,50.0,0.0
M. Udengaard,Vejle U19,"Vejle U19 - AaB U19, 1 - 1",3,0,5,60.0,0.0
M. Udengaard,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",5,2,6,83.33333333333334,33.33333333333333
M. Walker,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0",True,False,1,100.0,0.0
M. Øxenberg,Silkeborg U19,"Brøndby U19 - Silkeborg U19, 2 - 3",7,2,11,63.63636363636363,18.181818181818183
M. Øxenberg,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",6,1,9,66.66666666666666,11.11111111111111
M. Øxenberg,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",2,1,6,33.33333333333333,16.666666666666664
N. Andersen,AaB U19,"AaB U19 - Randers U19, 0 - 3",0,0,2,0.0,0.0
N. Andersen,AaB U19,"Nordsjælland U19 - AaB U19, 2 - 0",6,1,8,75.0,12.5
N. Andersen,AaB U19,"Vejle U19 - AaB U19, 1 - 1",3,0,4,75.0,0.0
N. Bosselmann,Lyngby U19,"Randers U19 - Lyngby U19, 0 - 2",0,0,3,0.0,0.0
N. Jakobsen,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0",4,2,7,57.14285714285714,28.57142857142857
N. Jakobsen,Brøndby U19,"Brøndby U19 - OB U19, 2 - 4",4,2,6,66.66666666666666,33.33333333333333
N. Jakobsen,Brøndby U19,"Brøndby U19 - Silkeborg U19, 2 - 3",2,1,3,66.66666666666666,33.33333333333333
N. Jakobsen,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",2,1,2,100.0,50.0
N. Juul-Sandberg,OB U19,"Brøndby U19 - OB U19, 2 - 4",6,0,7,85.71428571428571,0.0
N. Juul-Sandberg,OB U19,"OB U19 - Vejle U19, 4 - 0",2,0,3,66.66666666666666,0.0
N. Juul-Sandberg,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",4,3,7,57.14285714285714,42.857142857142854
N. Lassen,OB U19,"Brøndby U19 - OB U19, 2 - 4",1,0,4,25.0,0.0
N. Lassen,OB U19,"OB U19 - Vejle U19, 4 - 0",9,1,10,90.0,10.0
N. Lassen,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",4,1,6,66.66666666666666,16.666666666666664
N. Sabroe Lund,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3",True,True,1,100.0,100.0
N. Stojanovic,AaB U19,"AaB U19 - Randers U19, 0 - 3",0,0,2,0.0,0.0
N. Stojanovic,AaB U19,"Nordsjælland U19 - AaB U19, 2 - 0",1,1,2,50.0,50.0
N. Stojanovic,AaB U19,"Vejle U19 - AaB U19, 1 - 1",2,0,6,33.33333333333333,0.0
N. Strandby,AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",0,0,2,0.0,0.0
N. Tornvig,Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",True,False,1,100.0,0.0
Noah Barholt Rasmussen,OB U19,"Brøndby U19 - OB U19, 2 - 4",14,1,21,66.66666666666666,4.761904761904762
Noah Barholt Rasmussen,OB U19,"OB U19 - Vejle U19, 4 - 0",11,4,11,100.0,36.36363636363637
Noah Barholt Rasmussen,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",4,0,5,80.0,0.0
O. Bødker,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0",1,0,3,33.33333333333333,0.0
O. Haugstrup,AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",5,4,5,100.0,80.0
O. Haugstrup,AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",9,3,13,69.23076923076923,23.076923076923077
O. Hyseni,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",2,0,3,66.66666666666666,0.0
O. Hyseni,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3",2,1,6,33.33333333333333,16.666666666666664
O. Kahr,Randers U19,"AaB U19 - Randers U19, 0 - 3",0,0,2,0.0,0.0
O. Mandrup,Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",2,1,2,100.0,50.0
O. Mandrup,Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",2,2,5,40.0,40.0
O. Sejer Lauritsen,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0",True,False,1,100.0,0.0
O. Sejer Lauritsen,Brøndby U19,"Brøndby U19 - OB U19, 2 - 4",9,6,9,100.0,66.66666666666666
O. Sejer Lauritsen,Brøndby U19,"Brøndby U19 - Silkeborg U19, 2 - 3",8,7,11,72.72727272727273,63.63636363636363
O. Wettergren,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0",1,1,2,50.0,50.0
P. Nielsen,Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",2,0,5,40.0,0.0
P. Nielsen,Esbjerg U19,"Lyngby U19 - Esbjerg U19, 1 - 1 (P)",2,1,3,66.66666666666666,33.33333333333333
P. Rolke,Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",6,5,9,66.66666666666666,55.55555555555556
P. Rolke,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",5,2,10,50.0,20.0
P. Søndergaard,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0",6,2,7,85.71428571428571,28.57142857142857
P. Søndergaard,Brøndby U19,"Brøndby U19 - OB U19, 2 - 4",4,1,7,57.14285714285714,14.285714285714285
P. Søndergaard,Brøndby U19,"Brøndby U19 - Silkeborg U19, 2 - 3",5,3,9,55.55555555555556,33.33333333333333
P. Søndergaard,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",13,6,16,81.25,37.5
R. Düring,AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",3,1,6,50.0,16.666666666666664
R. Düring,AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",2,1,4,50.0,25.0
R. Flügge,Lyngby U19,"Lyngby U19 - Esbjerg U19, 1 - 1 (P)",3,2,3,100.0,66.66666666666666
R. Flügge,Lyngby U19,"Randers U19 - Lyngby U19, 0 - 2",3,0,6,50.0,0.0
R. Helveg,OB U19,"Brøndby U19 - OB U19, 2 - 4",True,False,1,100.0,0.0
R. Koch Groth Pedersen,Vejle U19,"OB U19 - Vejle U19, 4 - 0",4,1,4,100.0,25.0
R. Koch Groth Pedersen,Vejle U19,"Vejle U19 - AaB U19, 1 - 1",7,1,8,87.5,12.5
R. Koch Groth Pedersen,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",4,1,6,66.66666666666666,16.666666666666664
R. Lykkegaard,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",True,False,1,100.0,0.0
R. Lynder,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0",4,4,4,100.0,100.0
R. Lynder,Brøndby U19,"Brøndby U19 - OB U19, 2 - 4",7,3,15,46.666666666666664,20.0
R. Lynder,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",7,2,10,70.0,20.0
R. Nybo,Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",5,0,7,71.42857142857143,0.0
R. Nybo,Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",1,0,2,50.0,0.0
R. Nybo,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",2,0,3,66.66666666666666,0.0
R. Rexhepi,Randers U19,"AaB U19 - Randers U19, 0 - 3",3,2,7,42.857142857142854,28.57142857142857
R. Rexhepi,Randers U19,"Randers U19 - Lyngby U19, 0 - 2",1,0,3,33.33333333333333,0.0
R. Rexhepi,Randers U19,"Randers U19 - SønderjyskE U19, 0 - 2",True,False,1,100.0,0.0
R. Zwinge,Esbjerg U19,"Esbjerg U19 - AGF U19, 1 - 2",6,3,8,75.0,37.5
R. Zwinge,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",4,1,7,57.14285714285714,14.285714285714285
R. Zwinge,Esbjerg U19,"Lyngby U19 - Esbjerg U19, 1 - 1 (P)",9,3,13,69.23076923076923,23.076923076923077
S. Acquah,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0",1,0,4,25.0,0.0
S. Biller Mikkelsen,Silkeborg U19,"Brøndby U19 - Silkeborg U19, 2 - 3",2,2,2,100.0,100.0
S. Biller Mikkelsen,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",6,2,9,66.66666666666666,22.22222222222222
S. Biller Mikkelsen,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",True,True,1,100.0,100.0
S. Bogdan,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3",False,False,1,0.0,0.0
S. Christoffersen,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",False,False,1,0.0,0.0
S. Christoffersen,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",2,0,3,66.66666666666666,0.0
S. Escobar Jensen,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",1,1,3,33.33333333333333,33.33333333333333
S. Escobar Jensen,SønderjyskE U19,"Randers U19 - SønderjyskE U19, 0 - 2",1,0,2,50.0,0.0
S. Johannesen,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0",3,2,4,75.0,50.0
S. Johannesen,Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",6,2,8,75.0,25.0
S. Johannesen,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",3,1,3,100.0,33.33333333333333
S. Juel,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",3,0,5,60.0,0.0
S. Kristiansen,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0",2,1,2,100.0,50.0
S. Kristiansen,Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",3,2,5,60.0,40.0
S. Larsen,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",2,0,2,100.0,0.0
S. Larsen,SønderjyskE U19,"Randers U19 - SønderjyskE U19, 0 - 2",4,1,5,80.0,20.0
S. Larsen,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3",1,1,2,50.0,50.0
S. Laustsen,Silkeborg U19,"Brøndby U19 - Silkeborg U19, 2 - 3",5,0,8,62.5,0.0
S. Laustsen,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",6,1,7,85.71428571428571,14.285714285714285
S. Laustsen,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",6,2,8,75.0,25.0
S. Lodberg,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",True,False,1,100.0,0.0
S. Maass,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",4,2,4,100.0,50.0
S. Maass,SønderjyskE U19,"Randers U19 - SønderjyskE U19, 0 - 2",4,3,6,66.66666666666666,50.0
S. Maass,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3",4,1,4,100.0,25.0
S. Piechnik Hust,Vejle U19,"Vejle U19 - AaB U19, 1 - 1",5,0,6,83.33333333333334,0.0
S. Ravn,Vejle U19,"OB U19 - Vejle U19, 4 - 0",2,0,4,50.0,0.0
S. Ravn,Vejle U19,"Vejle U19 - AaB U19, 1 - 1",10,7,16,62.5,43.75
S. Ravn,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",3,1,8,37.5,12.5
S. Schøt,AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",6,3,11,54.54545454545454,27.27272727272727
S. Stefánsson,AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",4,2,6,66.66666666666666,33.33333333333333
S. Stefánsson,AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",7,3,8,87.5,37.5
S. Stüker,Silkeborg U19,"Brøndby U19 - Silkeborg U19, 2 - 3",3,1,6,50.0,16.666666666666664
S. Stüker,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",5,0,8,62.5,0.0
S. Stüker,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",4,0,8,50.0,0.0
S. Tchamche,AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",5,1,8,62.5,12.5
S. Traoré,Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",9,3,12,75.0,25.0
S. Traoré,Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",2,1,8,25.0,12.5
S. Traoré,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",3,2,5,60.0,40.0
T. Di Carlo,Lyngby U19,"Lyngby U19 - Esbjerg U19, 1 - 1 (P)",False,False,1,0.0,0.0
T. Lykkebak,Vejle U19,"OB U19 - Vejle U19, 4 - 0",5,1,7,71.42857142857143,14.285714285714285
T. Lykkebak,Vejle U19,"Vejle U19 - AaB U19, 1 - 1",10,4,14,71.42857142857143,28.57142857142857
T. Lykkebak,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",7,4,9,77.77777777777779,44.44444444444444
T. Nielsen,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0",3,0,4,75.0,0.0
T. Nilsson,Lyngby U19,"Randers U19 - Lyngby U19, 0 - 2",True,False,1,100.0,0.0
T. Pedersen,Vejle U19,"OB U19 - Vejle U19, 4 - 0",1,1,2,50.0,50.0
T. Pedersen,Vejle U19,"Vejle U19 - AaB U19, 1 - 1",3,1,4,75.0,25.0
T. Pedersen,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",1,0,4,25.0,0.0
V. Bender,OB U19,"Brøndby U19 - OB U19, 2 - 4",False,False,1,0.0,0.0
V. Berthelsen,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0",4,4,8,50.0,50.0
V. Bolander,OB U19,"Brøndby U19 - OB U19, 2 - 4",False,False,1,0.0,0.0
V. Bolander,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",3,0,5,60.0,0.0
V. Dahl,Silkeborg U19,"Brøndby U19 - Silkeborg U19, 2 - 3",5,2,9,55.55555555555556,22.22222222222222
V. Dahl,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",4,0,8,50.0,0.0
V. Dahl,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",0,0,3,0.0,0.0
V. De Paoli,AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",True,False,1,100.0,0.0
V. Fjeldgaard,AaB U19,"AaB U19 - Randers U19, 0 - 3",True,True,1,100.0,100.0
V. Fjeldgaard,AaB U19,"Nordsjælland U19 - AaB U19, 2 - 0",False,False,1,0.0,0.0
V. Fjeldgaard,AaB U19,"Vejle U19 - AaB U19, 1 - 1",4,2,4,100.0,50.0
V. Friis,OB U19,"Brøndby U19 - OB U19, 2 - 4",5,3,7,71.42857142857143,42.857142857142854
V. Friis,OB U19,"OB U19 - Vejle U19, 4 - 0",6,2,8,75.0,25.0
V. Friis,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",2,1,3,66.66666666666666,33.33333333333333
V. Grymer,OB U19,"OB U19 - Vejle U19, 4 - 0",1,0,2,50.0,0.0
V. Gustafsen,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0",5,3,8,62.5,37.5
V. Klindt Sørensen,SønderjyskE U19,"Randers U19 - SønderjyskE U19, 0 - 2",5,2,6,83.33333333333334,33.33333333333333
V. Klindt Sørensen,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3",4,2,7,57.14285714285714,28.57142857142857
V. Lykke,Lyngby U19,"Lyngby U19 - Esbjerg U19, 1 - 1 (P)",2,1,3,66.66666666666666,33.33333333333333
V. Lykke,Lyngby U19,"Randers U19 - Lyngby U19, 0 - 2",7,2,9,77.77777777777779,22.22222222222222
V. Møller,AaB U19,"AaB U19 - Randers U19, 0 - 3",3,0,7,42.857142857142854,0.0
V. Møller,AaB U19,"Nordsjælland U19 - AaB U19, 2 - 0",4,1,6,66.66666666666666,16.666666666666664
V. Møller,AaB U19,"Vejle U19 - AaB U19, 1 - 1",3,0,3,100.0,0.0
V. Svenstrup,Lyngby U19,"Lyngby U19 - Esbjerg U19, 1 - 1 (P)",True,True,1,100.0,100.0
W. Bjergfeldt,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0",8,2,8,100.0,25.0
W. Bjergfeldt,Brøndby U19,"Brøndby U19 - OB U19, 2 - 4",1,0,3,33.33333333333333,0.0
W. Bjergfeldt,Brøndby U19,"Brøndby U19 - Silkeborg U19, 2 - 3",1,0,4,25.0,0.0
W. Bjergfeldt,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",7,4,12,58.333333333333336,33.33333333333333
W. Kirk,Silkeborg U19,"Brøndby U19 - Silkeborg U19, 2 - 3",3,0,3,100.0,0.0
W. Kirk,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",2,0,8,25.0,0.0
W. Kirk,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",6,2,9,66.66666666666666,22.22222222222222
W. Kold,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0",1,0,3,33.33333333333333,0.0
W. Kold,Midtjylland U19,"Horsens U19 - Midtjylland U19, 0 - 2",4,2,6,66.66666666666666,33.33333333333333
W. Kold,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",1,1,2,50.0,50.0
W. Køhler Simonsen,Randers U19,"AaB U19 - Randers U19, 0 - 3",7,2,13,53.84615384615385,15.384615384615385
W. Køhler Simonsen,Randers U19,"Randers U19 - Lyngby U19, 0 - 2",3,0,11,27.27272727272727,0.0
W. Køhler Simonsen,Randers U19,"Randers U19 - SønderjyskE U19, 0 - 2",2,1,2,100.0,50.0
W. Martin,OB U19,"Brøndby U19 - OB U19, 2 - 4",4,3,6,66.66666666666666,50.0
W. Martin,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",2,1,3,66.66666666666666,33.33333333333333
W. Møller,Silkeborg U19,"Brøndby U19 - Silkeborg U19, 2 - 3",6,3,9,66.66666666666666,33.33333333333333
W. Møller,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",4,3,5,80.0,60.0
W. Pedersen,Silkeborg U19,"Brøndby U19 - Silkeborg U19, 2 - 3",True,False,1,100.0,0.0
W. Pedersen,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",True,False,1,100.0,0.0
W. Rygaard,AGF U19,"Esbjerg U19 - AGF U19, 1 - 2",0,0,3,0.0,0.0
W. Steindorsson,Lyngby U19,"Lyngby U19 - Esbjerg U19, 1 - 1 (P)",4,2,7,57.14285714285714,28.57142857142857
W. Steindorsson,Lyngby U19,"Randers U19 - Lyngby U19, 0 - 2",4,2,6,66.66666666666666,33.33333333333333
Y. Ouorou,Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",8,5,9,88.88888888888889,55.55555555555556
Y. Ouorou,Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",4,0,5,80.0,0.0
Y. Ouorou,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",3,2,3,100.0,66.66666666666666
Z. Hussein,Horsens U19,"Horsens U19 - Midtjylland U19, 0 - 2",True,False,1,100.0,0.0
