player.name,team.name,label,pass.recipient.name,date,location.x,location.y,pass.endLocation.x,pass.endLocation.y,carry.endLocation.x,carry.endLocation.y,dangerzone_entry
Y. Ouorou,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",M. Salah,"August 24, 2024 at 1:00:00 PM GMT+2",84.0,88.0,92.0,41.0,,,True
O. Mandrup,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",Y. Ouorou,"August 24, 2024 at 1:00:00 PM GMT+2",91.0,34.0,92.0,49.0,,,True
M. Salah,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",S. Juel,"August 24, 2024 at 1:00:00 PM GMT+2",74.0,20.0,92.0,54.0,,,True
L. Osmani,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",Y. Ouorou,"August 24, 2024 at 1:00:00 PM GMT+2",80.0,12.0,90.0,54.0,,,True
M. Salah,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",O. Mandrup,"August 24, 2024 at 1:00:00 PM GMT+2",100.0,0.0,93.0,49.0,,,True
S. Stüker,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",V. Dahl,"August 24, 2024 at 1:00:00 PM GMT+2",81.0,88.0,88.0,59.0,,,True
W. Pedersen,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",S. Christoffersen,"August 24, 2024 at 1:00:00 PM GMT+2",94.0,25.0,88.0,41.0,,,True
R. Nybo,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",O. Mandrup,"August 24, 2024 at 1:00:00 PM GMT+2",96.0,70.0,91.0,49.0,,,True
M. Ryberg,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",S. Christoffersen,"August 24, 2024 at 1:00:00 PM GMT+2",81.0,36.0,90.0,45.0,,,True
M. Ryberg,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",S. Biller Mikkelsen,"August 24, 2024 at 1:00:00 PM GMT+2",94.0,67.0,89.0,62.0,,,True
M. Salah,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",P. Rolke,"August 24, 2024 at 1:00:00 PM GMT+2",70.0,93.0,87.0,46.0,,,True
S. Stüker,Silkeborg U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",S. Christoffersen,"August 24, 2024 at 1:00:00 PM GMT+2",77.0,94.0,90.0,55.0,,,True
M. Salah,Horsens U19,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",E. A´Ngon,"August 24, 2024 at 1:00:00 PM GMT+2",100.0,100.0,90.0,42.0,,,True
N. Juul-Sandberg,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",M. Søfeldt Nielsen,"August 24, 2024 at 12:30:00 PM GMT+2",100.0,0.0,95.0,52.0,,,True
S. Larsen,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3",A. Rrahmani,"August 24, 2024 at 12:30:00 PM GMT+2",81.0,62.0,87.0,59.0,,,True
E. Hansborg-Sørensen,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",M. Andersen,"August 24, 2024 at 12:30:00 PM GMT+2",85.0,91.0,85.0,48.0,,,True
W. Martin,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",,"August 24, 2024 at 12:30:00 PM GMT+2",92.0,18.0,95.0,62.0,,,True
S. Maass,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3",A. Bergholdt,"August 24, 2024 at 12:30:00 PM GMT+2",52.0,24.0,86.0,40.0,,,True
M. McCoy,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",W. Martin,"August 24, 2024 at 12:30:00 PM GMT+2",82.0,84.0,92.0,37.0,,,True
A. Bergholdt,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3",O. Hyseni,"August 24, 2024 at 12:30:00 PM GMT+2",87.0,75.0,89.0,62.0,,,True
N. Juul-Sandberg,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",J. Askou,"August 24, 2024 at 12:30:00 PM GMT+2",100.0,100.0,95.0,60.0,,,True
M. Andersen,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",M. Søfeldt Nielsen,"August 24, 2024 at 12:30:00 PM GMT+2",87.0,13.0,94.0,48.0,,,True
M. McCoy,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",M. Søfeldt Nielsen,"August 24, 2024 at 12:30:00 PM GMT+2",93.0,86.0,86.0,57.0,,,True
M. Andersen,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",W. Martin,"August 24, 2024 at 12:30:00 PM GMT+2",90.0,27.0,90.0,46.0,,,True
M. Eskildsen,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",W. Martin,"August 24, 2024 at 12:30:00 PM GMT+2",23.0,87.0,84.0,55.0,,,True
E. Hansborg-Sørensen,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",V. Friis,"August 24, 2024 at 12:30:00 PM GMT+2",79.0,71.0,88.0,43.0,,,True
N. Juul-Sandberg,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",V. Friis,"August 24, 2024 at 12:30:00 PM GMT+2",100.0,0.0,97.0,49.0,,,True
N. Lassen,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",V. Friis,"August 24, 2024 at 12:30:00 PM GMT+2",99.0,24.0,88.0,43.0,,,True
N. Juul-Sandberg,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",D. Amtrup,"August 24, 2024 at 12:30:00 PM GMT+2",100.0,0.0,93.0,55.0,,,True
N. Lassen,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",M. Andersen,"August 24, 2024 at 12:30:00 PM GMT+2",89.0,75.0,87.0,45.0,,,True
N. Lassen,OB U19,"SønderjyskE U19 - OB U19, 1 - 3",,"August 24, 2024 at 12:30:00 PM GMT+2",85.0,71.0,91.0,46.0,,,True
E. Hjorth Pedersen,SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 3",S. Larsen,"August 24, 2024 at 12:30:00 PM GMT+2",81.0,72.0,87.0,52.0,,,True
T. Lykkebak,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",T. Pedersen,"August 24, 2024 at 12:30:00 PM GMT+2",90.0,34.0,98.0,38.0,,,True
M. Udengaard,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",R. Koch Groth Pedersen,"August 24, 2024 at 12:30:00 PM GMT+2",92.0,15.0,92.0,54.0,,,True
J. Remark Wismann,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",J. Agyekum,"August 24, 2024 at 12:30:00 PM GMT+2",98.0,28.0,92.0,40.0,,,True
W. Bjergfeldt,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",M. Jensen,"August 24, 2024 at 12:30:00 PM GMT+2",76.0,63.0,86.0,55.0,,,True
M. Udengaard,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",T. Lykkebak,"August 24, 2024 at 12:30:00 PM GMT+2",77.0,28.0,93.0,48.0,,,True
M. Jensen,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",J. Ambæk,"August 24, 2024 at 12:30:00 PM GMT+2",68.0,66.0,87.0,58.0,,,True
L. Vraa-Jensen,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",J. Ambæk,"August 24, 2024 at 12:30:00 PM GMT+2",64.0,89.0,84.0,38.0,,,True
T. Lykkebak,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Stengaard,"August 24, 2024 at 12:30:00 PM GMT+2",100.0,0.0,92.0,44.0,,,True
P. Søndergaard,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",J. Agyekum,"August 24, 2024 at 12:30:00 PM GMT+2",79.0,37.0,88.0,46.0,,,True
M. Udengaard,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",L. Flø Borregaard,"August 24, 2024 at 12:30:00 PM GMT+2",100.0,100.0,95.0,54.0,,,True
M. Jensen,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",J. Agyekum,"August 24, 2024 at 12:30:00 PM GMT+2",75.0,80.0,95.0,43.0,,,True
M. Udengaard,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Tomaselli,"August 24, 2024 at 12:30:00 PM GMT+2",100.0,100.0,95.0,55.0,,,True
L. Larsen,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",P. Søndergaard,"August 24, 2024 at 12:30:00 PM GMT+2",97.0,18.0,90.0,55.0,,,True
L. Vraa-Jensen,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",N. Jakobsen,"August 24, 2024 at 12:30:00 PM GMT+2",68.0,92.0,91.0,40.0,,,True
L. Flø Borregaard,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",A. Stengaard,"August 24, 2024 at 12:30:00 PM GMT+2",85.0,83.0,90.0,38.0,,,True
W. Bjergfeldt,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",L. Larsen,"August 24, 2024 at 12:30:00 PM GMT+2",90.0,71.0,89.0,38.0,,,True
L. Larsen,Brøndby U19,"Vejle U19 - Brøndby U19, 1 - 1",N. Jakobsen,"August 24, 2024 at 12:30:00 PM GMT+2",81.0,36.0,89.0,54.0,,,True
T. Lykkebak,Vejle U19,"Vejle U19 - Brøndby U19, 1 - 1",R. Koch Groth Pedersen,"August 24, 2024 at 12:30:00 PM GMT+2",88.0,83.0,94.0,43.0,,,True
Y. Ouorou,Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Traoré,"August 31, 2024 at 12:30:00 PM GMT+2",86.0,11.0,93.0,59.0,,,True
M. Salah,Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",Y. Ouorou,"August 31, 2024 at 12:30:00 PM GMT+2",78.0,61.0,88.0,45.0,,,True
S. Traoré,Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",Y. Ouorou,"August 31, 2024 at 12:30:00 PM GMT+2",96.0,67.0,93.0,58.0,,,True
N. Strandby,AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Tchamche,"August 31, 2024 at 12:30:00 PM GMT+2",94.0,83.0,93.0,53.0,,,True
F. Emmery,AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Tchamche,"August 31, 2024 at 12:30:00 PM GMT+2",81.0,4.0,90.0,51.0,,,True
O. Haugstrup,AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",C. Storch,"August 31, 2024 at 12:30:00 PM GMT+2",71.0,89.0,89.0,41.0,,,True
Y. Ouorou,Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Traoré,"August 31, 2024 at 12:30:00 PM GMT+2",75.0,43.0,84.0,61.0,,,True
O. Haugstrup,AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",F. Emmery,"August 31, 2024 at 12:30:00 PM GMT+2",47.0,90.0,90.0,47.0,,,True
H. Toftegaard,Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",O. Mandrup,"August 31, 2024 at 12:30:00 PM GMT+2",76.0,48.0,89.0,56.0,,,True
R. Düring,AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",N. Strandby,"August 31, 2024 at 12:30:00 PM GMT+2",87.0,94.0,88.0,57.0,,,True
F. Elkjær Andersen,AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",S. Tchamche,"August 31, 2024 at 12:30:00 PM GMT+2",100.0,100.0,97.0,55.0,,,True
H. Toftegaard,Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",R. Nybo,"August 31, 2024 at 12:30:00 PM GMT+2",100.0,100.0,97.0,38.0,,,True
F. Elkjær Andersen,AGF U19,"Horsens U19 - AGF U19, 1 - 1 (P)",C. Storch,"August 31, 2024 at 12:30:00 PM GMT+2",70.0,9.0,94.0,55.0,,,True
Y. Ouorou,Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",A. Arouna,"August 31, 2024 at 12:30:00 PM GMT+2",80.0,23.0,91.0,55.0,,,True
H. Toftegaard,Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",F. Roslyng Christiansen,"August 31, 2024 at 12:30:00 PM GMT+2",100.0,0.0,91.0,55.0,,,True
H. Toftegaard,Horsens U19,"Horsens U19 - AGF U19, 1 - 1 (P)",E. Favor Fully,"August 31, 2024 at 12:30:00 PM GMT+2",100.0,100.0,94.0,45.0,,,True
M. Andersen,OB U19,"Brøndby U19 - OB U19, 2 - 4",W. Martin,"August 31, 2024 at 12:30:00 PM GMT+2",90.0,25.0,90.0,37.0,,,True
N. Juul-Sandberg,OB U19,"Brøndby U19 - OB U19, 2 - 4",J. Askou,"August 31, 2024 at 12:30:00 PM GMT+2",100.0,0.0,97.0,44.0,,,True
G. Nøhr,Brøndby U19,"Brøndby U19 - OB U19, 2 - 4",P. Søndergaard,"August 31, 2024 at 12:30:00 PM GMT+2",100.0,100.0,94.0,55.0,,,True
N. Juul-Sandberg,OB U19,"Brøndby U19 - OB U19, 2 - 4",W. Martin,"August 31, 2024 at 12:30:00 PM GMT+2",94.0,28.0,91.0,40.0,,,True
D. Amtrup,OB U19,"Brøndby U19 - OB U19, 2 - 4",H. Rasmussen,"August 31, 2024 at 12:30:00 PM GMT+2",94.0,32.0,91.0,54.0,,,True
N. Juul-Sandberg,OB U19,"Brøndby U19 - OB U19, 2 - 4",D. Amtrup,"August 31, 2024 at 12:30:00 PM GMT+2",100.0,100.0,91.0,48.0,,,True
N. Juul-Sandberg,OB U19,"Brøndby U19 - OB U19, 2 - 4",D. Amtrup,"August 31, 2024 at 12:30:00 PM GMT+2",86.0,72.0,96.0,44.0,,,True
E. Hansborg-Sørensen,OB U19,"Brøndby U19 - OB U19, 2 - 4",N. Lassen,"August 31, 2024 at 12:30:00 PM GMT+2",89.0,66.0,85.0,62.0,,,True
N. Juul-Sandberg,OB U19,"Brøndby U19 - OB U19, 2 - 4",J. Askou,"August 31, 2024 at 12:30:00 PM GMT+2",100.0,100.0,95.0,55.0,,,True
W. Martin,OB U19,"Brøndby U19 - OB U19, 2 - 4",H. Rasmussen,"August 31, 2024 at 12:30:00 PM GMT+2",87.0,29.0,84.0,45.0,,,True
M. Andersen,OB U19,"Brøndby U19 - OB U19, 2 - 4",E. Hansborg-Sørensen,"August 31, 2024 at 12:30:00 PM GMT+2",86.0,26.0,85.0,39.0,,,True
W. Martin,OB U19,"Brøndby U19 - OB U19, 2 - 4",E. Hansborg-Sørensen,"August 31, 2024 at 12:30:00 PM GMT+2",82.0,46.0,92.0,41.0,,,True
N. Juul-Sandberg,OB U19,"Brøndby U19 - OB U19, 2 - 4",J. Askou,"August 31, 2024 at 12:30:00 PM GMT+2",100.0,0.0,94.0,40.0,,,True
G. Nøhr,Brøndby U19,"Brøndby U19 - OB U19, 2 - 4",L. Larsen,"August 31, 2024 at 12:30:00 PM GMT+2",83.0,46.0,87.0,51.0,,,True
N. Juul-Sandberg,OB U19,"Brøndby U19 - OB U19, 2 - 4",J. Askou,"August 31, 2024 at 12:30:00 PM GMT+2",100.0,0.0,97.0,41.0,,,True
A. Claridge,Brøndby U19,"Brøndby U19 - OB U19, 2 - 4",A. Escobar,"August 31, 2024 at 12:30:00 PM GMT+2",78.0,63.0,89.0,62.0,,,True
G. Wulff,OB U19,"Brøndby U19 - OB U19, 2 - 4",W. Martin,"August 31, 2024 at 12:30:00 PM GMT+2",92.0,66.0,89.0,57.0,,,True
N. Juul-Sandberg,OB U19,"Brøndby U19 - OB U19, 2 - 4",V. Friis,"August 31, 2024 at 12:30:00 PM GMT+2",95.0,24.0,93.0,50.0,,,True
E. Hjorth Pedersen,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",O. Hyseni,"August 31, 2024 at 12:00:00 PM GMT+2",96.0,69.0,87.0,42.0,,,True
A. Raffnsøe Hoeg,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",E. Hjorth Pedersen,"August 31, 2024 at 12:00:00 PM GMT+2",100.0,0.0,95.0,57.0,,,True
S. Escobar Jensen,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",S. Maass,"August 31, 2024 at 12:00:00 PM GMT+2",96.0,74.0,96.0,52.0,,,True
A. Rrahmani,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",S. Larsen,"August 31, 2024 at 12:00:00 PM GMT+2",70.0,44.0,84.0,55.0,,,True
E. Hjorth Pedersen,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",S. Larsen,"August 31, 2024 at 12:00:00 PM GMT+2",80.0,85.0,91.0,41.0,,,True
M. Svane,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",M. Kruse,"August 31, 2024 at 12:00:00 PM GMT+2",64.0,72.0,86.0,61.0,,,True
E. Larsen,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",K. Pedersen,"August 31, 2024 at 12:00:00 PM GMT+2",87.0,76.0,86.0,62.0,,,True
M. Svane,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",J. Jensen,"August 31, 2024 at 12:00:00 PM GMT+2",100.0,100.0,93.0,60.0,,,True
E. Larsen,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",A. Cehobasic,"August 31, 2024 at 12:00:00 PM GMT+2",79.0,81.0,91.0,57.0,,,True
S. Escobar Jensen,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",S. Larsen,"August 31, 2024 at 12:00:00 PM GMT+2",82.0,29.0,90.0,53.0,,,True
K. Pedersen,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",A. Lund Jørgensen,"August 31, 2024 at 12:00:00 PM GMT+2",86.0,83.0,93.0,53.0,,,True
B. Baldursson,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",E. Omerovic,"August 31, 2024 at 12:00:00 PM GMT+2",100.0,0.0,99.0,41.0,,,True
M. Svane,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",K. Pedersen,"August 31, 2024 at 12:00:00 PM GMT+2",63.0,10.0,87.0,52.0,,,True
J. Jensen,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",B. Baldursson,"August 31, 2024 at 12:00:00 PM GMT+2",95.0,73.0,84.0,57.0,,,True
M. Svane,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",F. Flaskager,"August 31, 2024 at 12:00:00 PM GMT+2",66.0,37.0,87.0,52.0,,,True
L. Riggelsen,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",S. Larsen,"August 31, 2024 at 12:00:00 PM GMT+2",79.0,93.0,87.0,54.0,,,True
A. Lund Jørgensen,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",F. Flaskager,"August 31, 2024 at 12:00:00 PM GMT+2",76.0,26.0,84.0,60.0,,,True
B. Baldursson,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",E. Omerovic,"August 31, 2024 at 12:00:00 PM GMT+2",100.0,0.0,98.0,38.0,,,True
S. Escobar Jensen,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",A. Rrahmani,"August 31, 2024 at 12:00:00 PM GMT+2",44.0,25.0,89.0,37.0,,,True
A. Vogtmann,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",A. Rrahmani,"August 31, 2024 at 12:00:00 PM GMT+2",100.0,100.0,95.0,63.0,,,True
M. Kruse,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",A. Rrahmani,"August 31, 2024 at 12:00:00 PM GMT+2",98.0,64.0,94.0,60.0,,,True
A. Rrahmani,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",S. Larsen,"August 31, 2024 at 12:00:00 PM GMT+2",83.0,64.0,87.0,59.0,,,True
L. Riggelsen,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0",S. Larsen,"August 31, 2024 at 12:00:00 PM GMT+2",87.0,77.0,90.0,43.0,,,True
S. Stüker,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",W. Kirk,"August 31, 2024 at 1:00:00 PM GMT+2",79.0,96.0,95.0,63.0,,,True
S. Biller Mikkelsen,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",S. Stüker,"August 31, 2024 at 1:00:00 PM GMT+2",100.0,100.0,90.0,39.0,,,True
S. Biller Mikkelsen,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",S. Stüker,"August 31, 2024 at 1:00:00 PM GMT+2",96.0,83.0,89.0,55.0,,,True
N. Tornvig,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",J. Emefile,"August 31, 2024 at 1:00:00 PM GMT+2",97.0,84.0,92.0,41.0,,,True
S. Johannesen,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",J. Emefile,"August 31, 2024 at 1:00:00 PM GMT+2",84.0,85.0,88.0,55.0,,,True
W. Kold,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",J. Emefile,"August 31, 2024 at 1:00:00 PM GMT+2",73.0,10.0,91.0,46.0,,,True
W. Kold,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",N. Tornvig,"August 31, 2024 at 1:00:00 PM GMT+2",82.0,9.0,90.0,56.0,,,True
M. Konradsen,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",J. Arinze,"August 31, 2024 at 1:00:00 PM GMT+2",91.0,78.0,94.0,50.0,,,True
S. Johannesen,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",G. Bjerge,"August 31, 2024 at 1:00:00 PM GMT+2",100.0,100.0,89.0,61.0,,,True
S. Lodberg,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",L. Nielsen,"August 31, 2024 at 1:00:00 PM GMT+2",92.0,69.0,86.0,59.0,,,True
W. Kirk,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",S. Biller Mikkelsen,"August 31, 2024 at 1:00:00 PM GMT+2",81.0,65.0,92.0,61.0,,,True
M. Konradsen,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",N. Tornvig,"August 31, 2024 at 1:00:00 PM GMT+2",69.0,78.0,92.0,44.0,,,True
S. Johannesen,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",G. Bjerge,"August 31, 2024 at 1:00:00 PM GMT+2",100.0,0.0,91.0,62.0,,,True
S. Johannesen,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",G. Bjerge,"August 31, 2024 at 1:00:00 PM GMT+2",100.0,0.0,88.0,59.0,,,True
W. Kold,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",C. Jørgensen,"August 31, 2024 at 1:00:00 PM GMT+2",95.0,14.0,91.0,50.0,,,True
S. Lodberg,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",B. Konteh Krubally,"August 31, 2024 at 1:00:00 PM GMT+2",100.0,100.0,91.0,50.0,,,True
S. Lodberg,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",J. Arinze,"August 31, 2024 at 1:00:00 PM GMT+2",88.0,36.0,88.0,44.0,,,True
M. Konradsen,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",M. Pimpong,"August 31, 2024 at 1:00:00 PM GMT+2",73.0,89.0,90.0,55.0,,,True
W. Kirk,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",M. Søgaard Hansen,"August 31, 2024 at 1:00:00 PM GMT+2",85.0,71.0,89.0,47.0,,,True
S. Johannesen,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",M. Pimpong,"August 31, 2024 at 1:00:00 PM GMT+2",95.0,70.0,97.0,57.0,,,True
G. Bjerge,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",C. Jørgensen,"August 31, 2024 at 1:00:00 PM GMT+2",75.0,11.0,90.0,43.0,,,True
S. Lodberg,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",J. Arinze,"August 31, 2024 at 1:00:00 PM GMT+2",78.0,28.0,89.0,42.0,,,True
S. Johannesen,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",S. Lodberg,"August 31, 2024 at 1:00:00 PM GMT+2",78.0,32.0,87.0,38.0,,,True
S. Biller Mikkelsen,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",M. Søgaard Hansen,"August 31, 2024 at 1:00:00 PM GMT+2",95.0,65.0,93.0,47.0,,,True
L. Nielsen,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",C. Jørgensen,"August 31, 2024 at 1:00:00 PM GMT+2",79.0,32.0,93.0,61.0,,,True
M. Konradsen,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3",D. Catak,"August 31, 2024 at 1:00:00 PM GMT+2",73.0,92.0,86.0,62.0,,,True
W. Køhler Simonsen,Randers U19,"Randers U19 - Lyngby U19, 0 - 2",A. Risgaard,"August 31, 2024 at 1:00:00 PM GMT+2",88.0,93.0,99.0,63.0,,,True
M. Albæk,Randers U19,"Randers U19 - Lyngby U19, 0 - 2",B. Andersen,"August 31, 2024 at 1:00:00 PM GMT+2",80.0,61.0,88.0,39.0,,,True
M. Albæk,Randers U19,"Randers U19 - Lyngby U19, 0 - 2",A. Høyer,"August 31, 2024 at 1:00:00 PM GMT+2",100.0,0.0,97.0,59.0,,,True
M. Albæk,Randers U19,"Randers U19 - Lyngby U19, 0 - 2",R. Rexhepi,"August 31, 2024 at 1:00:00 PM GMT+2",73.0,86.0,92.0,47.0,,,True
W. Køhler Simonsen,Randers U19,"Randers U19 - Lyngby U19, 0 - 2",R. Rexhepi,"August 31, 2024 at 1:00:00 PM GMT+2",81.0,96.0,88.0,56.0,,,True
A. Risgaard,Randers U19,"Randers U19 - Lyngby U19, 0 - 2",B. Andersen,"August 31, 2024 at 1:00:00 PM GMT+2",75.0,91.0,87.0,56.0,,,True
W. Køhler Simonsen,Randers U19,"Randers U19 - Lyngby U19, 0 - 2",R. Rexhepi,"August 31, 2024 at 1:00:00 PM GMT+2",82.0,92.0,89.0,56.0,,,True
M. Kaarsbo,Lyngby U19,"Randers U19 - Lyngby U19, 0 - 2",W. Steindorsson,"August 31, 2024 at 1:00:00 PM GMT+2",89.0,28.0,95.0,60.0,,,True
W. Køhler Simonsen,Randers U19,"Randers U19 - Lyngby U19, 0 - 2",R. Rexhepi,"August 31, 2024 at 1:00:00 PM GMT+2",75.0,82.0,87.0,57.0,,,True
W. Køhler Simonsen,Randers U19,"Randers U19 - Lyngby U19, 0 - 2",R. Rexhepi,"August 31, 2024 at 1:00:00 PM GMT+2",80.0,90.0,87.0,57.0,,,True
W. Køhler Simonsen,Randers U19,"Randers U19 - Lyngby U19, 0 - 2",J. Pedersen,"August 31, 2024 at 1:00:00 PM GMT+2",87.0,87.0,93.0,48.0,,,True
V. Lykke,Lyngby U19,"Randers U19 - Lyngby U19, 0 - 2",E. Thor,"August 31, 2024 at 1:00:00 PM GMT+2",93.0,75.0,94.0,49.0,,,True
W. Køhler Simonsen,Randers U19,"Randers U19 - Lyngby U19, 0 - 2",J. Pedersen,"August 31, 2024 at 1:00:00 PM GMT+2",81.0,85.0,90.0,46.0,,,True
